0,0.0
1,0.04950000000000001
2,0.09799162745228875
3,0.14547210775245267
4,0.19193921012551454
5,0.2373912435990106
6,0.2818270525783695
7,0.32524601204442416
8,0.3676480223923302
9,0.40903350393061927
10,0.4494033910585921
11,0.48949008331046306
12,0.5285678593598885
13,0.5672531697366541
14,0.6049663319652879
15,0.6422321921399365
16,0.6358098702185371
17,0.6294517715163518
18,0.6231572538011882
19,0.6600896335573534
20,0.6534887372217798
21,0.646953849849562
22,0.6404843113510663
23,0.6340794682375557
24,0.6277386735551802
25,0.6214612868196284
26,0.6582504260488146
27,0.6516679217883263
28,0.645151242570443
29,0.6386997301447386
30,0.6323127328432911
31,0.6259896055148583
32,0.6197297094597096
33,0.6567856847815681
34,0.6502178279337524
35,0.6437156496544147
36,0.6372784931578708
37,0.630905708226292
38,0.6245966511440291
39,0.6615718609523114
40,0.6549561423427882
41,0.6484065809193602
42,0.6419225151101666
43,0.635503289959065
44,0.6291482570594744
45,0.6228567744888795
46,0.6597176331333304
47,0.6531204568019972
48,0.6465892522339772
49,0.6401233597116375
50,0.6337221261145211
51,0.6273849048533758
52,0.621111055804842
53,0.6581891545196343
54,0.6516072629744379
55,0.6450911903446935
56,0.6386402784412467
57,0.6322538756568341
58,0.6259313369002659
59,0.6196720235312633
60,0.656648264448923
61,0.6500817818044337
62,0.6435809639863893
63,0.6371451543465254
64,0.6307737028030602
65,0.6244659657750297
66,0.6613745590665256
67,0.6547608134758603
68,0.6482132053411017
69,0.6417310732876907
70,0.6353137625548139
71,0.6289606249292657
72,0.6226710186799731
73,0.6597521177634755
74,0.6531545965858409
75,0.6466230506199824
76,0.6401568201137826
77,0.6337552519126448
78,0.6274176993935183
79,0.6211435223995833
80,0.6581511746591533
81,0.6515696629125618
82,0.6450539662834363
83,0.6386034266206019
84,0.6322173923543959
85,0.6258952184308518
86,0.6196362662465434
87,0.6567894273258239
88,0.6502215330525658
89,0.64371931772204
90,0.6372821245448197
91,0.6309093032993714
92,0.6246002102663778
93,0.6616569123207611
94,0.6550403431975534
95,0.6484899397655778
96,0.642005040367922
97,0.6355849899642428
98,0.6292291400646005
99,0.6229368486639545
100,0.6599397748611792
101,0.6533403771125674
102,0.6468069733414417
103,0.6403389036080273
104,0.633935514571947
105,0.6275961594262276
106,0.6213201978319653
107,0.6584487508305196
108,0.6518642633222144
109,0.6453456206889923
110,0.6388921644821023
111,0.6325032428372812
112,0.6261782104089084
113,0.6199164283048194
114,0.6569977026524244
115,0.6504277256259001
116,0.6439234483696411
117,0.6374842138859447
118,0.6311093717470853
119,0.6247982780296144
120,0.6617942999283217
121,0.6551763569290385
122,0.6486245933597481
123,0.6421383474261507
124,0.6357169639518891
125,0.6293597943123703
126,0.6230661963692466
127,0.6601658190148295
128,0.6535641608246813
129,0.6470285192164345
130,0.6405582340242701
131,0.6341526516840275
132,0.6278111251671872
133,0.6215330139155153
134,0.6586055325355664
135,0.6520194772102108
136,0.6454992824381086
137,0.6390442896137275
138,0.6326538467175902
139,0.6263273082504143
140,0.6200640351679101
141,0.6572245092234198
142,0.6506522641311855
143,0.6441457414898737
144,0.6377042840749749
145,0.6313272412342251
146,0.6250139688218829
147,0.6187638291336641
148,0.6559005335246098
149,0.6493415281893636
150,0.64284811290747
151,0.6364196317783953
152,0.6300554354606114
153,0.6237548811060053
154,0.6607994813044892
155,0.6541914864914443
156,0.6476495716265298
157,0.6411730759102645
158,0.6347613451511619
159,0.6284137316996503
160,0.6221295943826539
161,0.6592489037313048
162,0.6526564146939918
163,0.6461298505470519
164,0.6396685520415814
165,0.6332718665211655
166,0.6269391478559538
167,0.6206697563773943
168,0.6577814078382259
169,0.6512035937598437
170,0.6446915578222453
171,0.6382446422440228
172,0.6318621958215825
173,0.6255435738633668
174,0.619288138124733
175,0.6564633554120098
176,0.6498987218578898
177,0.6433997346393108
178,0.6369657372929177
179,0.6305960799199886
180,0.6242901191207886
181,0.6613659341815612
182,0.6547522748397456
183,0.6482047520913482
184,0.6417227045704347
185,0.6353054775247303
186,0.6289524227494829
187,0.6226628985219881
188,0.6597386338958765
189,0.6531412475569177
190,0.6466098350813485
191,0.640143736730535
192,0.6337422993632297
193,0.6274048763695973
194,0.6211308276059014
195,0.658268721498765
196,0.6516860342837775
197,0.6451691739409398
198,0.6387174822015302
199,0.632330307379515
200,0.6260070043057198
201,0.6197469342626626
202,0.6568844869536306
203,0.6503156420840942
204,0.6438124856632532
205,0.6373743608066207
206,0.6310006171985546
207,0.624690611026569
208,0.6617340443765009
209,0.6551167039327359
210,0.6485655368934086
211,0.6420798815244745
212,0.6356590827092298
213,0.6293024918821375
214,0.6230094669633162
215,0.6599850974746296
216,0.6533852464998833
217,0.6468513940348846
218,0.6403828800945357
219,0.6339790512935903
220,0.6276392607806545
221,0.6213628681728479
222,0.6584832839331499
223,0.6518984510938185
224,0.6453794665828803
225,0.6389256719170515
226,0.632536415197881
227,0.6262110510459021
228,0.6199489405354431
229,0.6570096171016201
230,0.650439520930604
231,0.6439351257212979
232,0.6374957744640849
233,0.6311208167194441
234,0.6248096085522495
235,0.6617883321257763
236,0.6551704488045186
237,0.6486187443164734
238,0.6421325568733086
239,0.6357112313045755
240,0.6293541189915297
241,0.6230605778016144
242,0.6601574441453322
243,0.6535558697038788
244,0.6470203110068401
245,0.6405501078967717
246,0.6341446068178039
247,0.6278031607496259
248,0.6215251291421298
249,0.6585844869052441
250,0.6519986420361915
251,0.6454786556158296
252,0.6390238690596713
253,0.6326336303690746
254,0.6263072940653839
255,0.62004422112473
256,0.6572037459504327
257,0.6506317084909284
258,0.6441253914060191
259,0.6376841374919588
260,0.6313072961170393
261,0.6249942231558689
262,0.6620554733683542
263,0.6554349186346707
264,0.6488805694483241
265,0.6423917637538409
266,0.6359678461163024
267,0.6296081676551394
268,0.623312085978588
269,0.6603491578938617
270,0.6537456663149231
271,0.647208209651774
272,0.6407361275552563
273,0.6343287662797037
274,0.6279854786169068
275,0.6217056238307377
276,0.6588334268371349
277,0.6522450925687635
278,0.6457226416430759
279,0.6392654152266452
280,0.6328727610743786
281,0.6265440334636347
282,0.6202785931289986
283,0.6573850992917937
284,0.6508112482988758
285,0.6443031358158869
286,0.6378601044577281
287,0.6314815034131508
288,0.6251666883790193
289,0.6189150214952291
290,0.6560986083495911
291,0.6495376222660951
292,0.6430422460434343
293,0.636611823583
294,0.6302457053471698
295,0.6239432482936982
296,0.6610267740450132
297,0.654416506304563
298,0.6478723412415175
299,0.6413936178291023
300,0.6349796816508113
301,0.6286298848343032
302,0.6223435859859602
303,0.6594161008579607
304,0.652821939849381
305,0.6462937204508871
306,0.6398307832463782
307,0.6334324754139145
308,0.6270981506597754
309,0.6208271691531776
310,0.6579724095412669
311,0.6513926854458542
312,0.6448787585913957
313,0.6384299710054817
314,0.6320456712954269
315,0.6257252145824727
316,0.6194679624366478
317,0.656603404313747
318,0.6500373702706096
319,0.6435369965679035
320,0.6371016266022245
321,0.6307306103362021
322,0.6244233042328401
323,0.6614655034792142
324,0.6548508484444221
325,0.6483023399599779
326,0.641819316560378
327,0.6354011233947743
328,0.6290471121608265
329,0.6227566410392184
330,0.6598618604758992
331,0.6532632418711403
332,0.6467306094524288
333,0.6402633033579045
334,0.6338606703243255
335,0.6275220636210822
336,0.6212468429848714
337,0.6583557453166496
338,0.6517721878634831
339,0.6452544659848484
340,0.6388019213249999
341,0.6324139021117499
342,0.6260897630906324
343,0.619828865459726
344,0.6569914406334214
345,0.6504215262270872
346,0.6439173109648164
347,0.6374781378551682
348,0.6311033564766165
349,0.6247923229118504
350,0.6618565342595862
351,0.6552379689169904
352,0.6486855892278204
353,0.6421987333355422
354,0.6357767460021868
355,0.629418978542165
356,0.6231247887567433
357,0.6601979559023632
358,0.6535959763433395
359,0.6470600165799062
360,0.640589416414107
361,0.634183522249966
362,0.6278416870274665
363,0.6215632701571917
364,0.6586908253657431
365,0.6521039171120856
366,0.6455828779409648
367,0.6391270491615552
368,0.6327357786699396
369,0.6264084208832402
370,0.6201443366744078
371,0.6572793393061119
372,0.6507065459130508
373,0.6441994804539202
374,0.6377574856493811
375,0.6313799107928872
376,0.6250661116849583
377,0.6188154505681087
378,0.6559967849297937
379,0.6494368170804958
380,0.6429424489096908
381,0.6365130244205939
382,0.630147894176388
383,0.623846415234624
384,0.6609282466428489
385,0.6543189641764203
386,0.6477757745346562
387,0.6412980167893095
388,0.6348850366214165
389,0.6285361862552022
390,0.6222508243926502
391,0.659344603414574
392,0.6527511573804283
393,0.6462236458066241
394,0.6397614093485577
395,0.6333637952550721
396,0.6270301573025214
397,0.6207598557294962
398,0.6579022219010398
399,0.6513231996820293
400,0.644809967685209
401,0.638361868008357
